subtaskID,datapointID,answer
1,0,353808.0
2,0,0.7153846153846154
3,0,0.0
3,1,0.0
3,10,0.0
3,11,0.0
3,12,0.0
3,13,0.0
3,14,0.0
3,15,0.0
3,16,0.0
3,17,0.0
3,18,0.0
3,19,0.0
3,2,0.0
3,20,0.0
3,21,0.0
3,22,0.0
3,23,0.0
3,24,0.0
3,25,0.0
3,26,0.0
3,27,0.0
3,28,0.0
3,29,0.0
3,3,0.0
3,30,0.0
3,31,0.0
3,32,0.0
3,33,0.0
3,34,0.0
3,35,0.0
3,36,0.0
3,37,0.0
3,38,0.0
3,39,0.0
3,4,0.0
3,40,0.0
3,41,0.0
3,42,0.0
3,43,0.0
3,44,0.0
3,45,0.0
3,46,0.0
3,47,0.0
3,48,0.0
3,49,0.0
3,5,0.0
3,50,0.0
3,5000,0.0
3,5001,0.0
3,5002,0.0
3,5003,0.0
3,5004,0.0
3,5005,0.0
3,5006,0.0
3,5007,0.0
3,5008,0.0
3,5009,0.0
3,5010,0.0
3,5011,0.0
3,5012,0.0
3,5013,0.0
3,5014,0.0
3,5015,0.0
3,5016,0.0
3,5017,0.0
3,5018,0.0
3,5019,0.0
3,5020,0.0
3,5021,0.0
3,5022,0.0
3,5023,0.0
3,5024,0.0
3,5025,0.0
3,5026,0.0
3,5027,0.0
3,5028,0.0
3,5029,0.0
3,5030,0.0
3,5031,0.0
3,5032,0.0
3,5033,0.0
3,5034,0.0
3,5035,0.0
3,5036,0.0
3,5037,0.0
3,5038,0.0
3,5039,0.0
3,5040,0.0
3,5041,0.0
3,5042,0.0
3,5043,0.0
3,5044,0.0
3,5045,0.0
3,5046,0.0
3,5047,0.0
3,5048,0.0
3,5049,0.0
3,5050,0.0
3,5051,0.0
3,51,0.0
3,52,0.0
3,53,0.0
3,54,0.0
3,55,0.0
3,56,0.0
3,57,0.0
3,58,0.0
3,59,0.0
3,6,0.0
3,60,0.0
3,61,0.0
3,62,0.0
3,63,0.0
3,64,0.0
3,7,0.0
3,8,0.0
3,9,0.0
